claim_id,assertion_id,content_id,claim_text,assertion_text,claim_classification,support_status,support_type,source_number,source_title,source_excerpt,source_url,article_excerpt,article_section,source_file,spoiler_scope,review_required,notes
CLM-USAIDCIA-P01-009,AST-WRR-USAIDCIA-P01-SUB-NOTE-001-05,WRR-USAIDCIA-P01-SUB-NOTE-001,NSAM 162 directed CIA to expand training and support for indigenous intelligence organizations.,The interesting question is not whether the memo exists.,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,3,NSAM 162,"Therefore, the CIA will expand its present training and support efforts to achieve needed improvements in indigenous intelligence organizations and that other U.S. agencies contribute to this CIA coordinated program",https://history.state.gov/historicaldocuments/frus1961-63v08/d91,"CIA was not absent from the architecture. The director of Central Intelligence received NSAM 177 alongside State, Defense, Justice and AID. Yet receiving the memorandum is not the same as owning every program it created. To understand CIA's operational role, we need the records that describe actual liaison, training and recruitment—not a slogan imposed on a document.",THE ORDER WITH THE EXCEPTION,shared_sources/source_gap_hunt/National Security Action Memorandum No. 162.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-007,AST-WRR-USAIDCIA-P01-SUB-NOTE-001-06,WRR-USAIDCIA-P01-SUB-NOTE-001,"NSAM 162 called for country plans combining military, police, intelligence and psychological measures.",It is why this mission was placed inside the aid system—and where policymakers drew the covert boundary.,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,3,NSAM 162,"These plans will include the military, police, intelligence and psychological measures comprising a well rounded internal defense plan and will be consistent with the military, economic, political and social measures constituting the overall country plan",https://history.state.gov/historicaldocuments/frus1961-63v08/d91,"Four months later, NSAM 162 widened the frame. Its subject was the development of American and indigenous police, paramilitary and military resources. Police capacity was being discussed as one component of a larger overseas internal-defense system.",THE ARCHITECTURE TAKES SHAPE,shared_sources/source_gap_hunt/National Security Action Memorandum No. 162.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-008,AST-WRR-USAIDCIA-P01-SUB-NOTE-001-06,WRR-USAIDCIA-P01-SUB-NOTE-001,NSAM 162 directed CIA and AID to maintain personnel with paramilitary skills for crisis areas.,It is why this mission was placed inside the aid system—and where policymakers drew the covert boundary.,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,3,NSAM 162,CIA and AID will take action to insure that adequate qualified personnel with paramilitary skills are available. Periodic reports of progress to achieve this objective will be submitted to the Special Group (Counterinsurgency) by CIA and AID,https://history.state.gov/historicaldocuments/frus1961-63v08/d91,"CIA was not absent from the architecture. The director of Central Intelligence received NSAM 177 alongside State, Defense, Justice and AID. Yet receiving the memorandum is not the same as owning every program it created. To understand CIA's operational role, we need the records that describe actual liaison, training and recruitment—not a slogan imposed on a document.",THE ORDER WITH THE EXCEPTION,shared_sources/source_gap_hunt/National Security Action Memorandum No. 162.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-009,AST-WRR-USAIDCIA-P01-SUB-NOTE-001-06,WRR-USAIDCIA-P01-SUB-NOTE-001,NSAM 162 directed CIA to expand training and support for indigenous intelligence organizations.,It is why this mission was placed inside the aid system—and where policymakers drew the covert boundary.,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,3,NSAM 162,"Therefore, the CIA will expand its present training and support efforts to achieve needed improvements in indigenous intelligence organizations and that other U.S. agencies contribute to this CIA coordinated program",https://history.state.gov/historicaldocuments/frus1961-63v08/d91,"CIA was not absent from the architecture. The director of Central Intelligence received NSAM 177 alongside State, Defense, Justice and AID. Yet receiving the memorandum is not the same as owning every program it created. To understand CIA's operational role, we need the records that describe actual liaison, training and recruitment—not a slogan imposed on a document.",THE ORDER WITH THE EXCEPTION,shared_sources/source_gap_hunt/National Security Action Memorandum No. 162.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-003,AST-WRR-USAIDCIA-P01-SUB-NOTE-002-01,WRR-USAIDCIA-P01-SUB-NOTE-002,Kennedy said police programs could appear marginal under economic-development criteria.,The ordinary explanation is reasonable: stable civilian policing could support development.,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,2,"NSAM 132, signed February 19, 1962","I recognize that such programs may seem marginal in terms of focusing our energies on those key sectors which will contribute most to sustained economic growth. But I regard them as justified on a different though related basis, i.e., that of contributing to internal security and resisting Communist-supported insurgency",https://history.state.gov/historicaldocuments/frus1961-63v08/d72,"President John F. Kennedy addressed that tension directly in NSAM 132, signed February 19, 1962. His memorandum went to Fowler Hamilton, the administrator of AID. Kennedy said police assistance was a crucial element of the response to Communist “indirect aggression,” even though it could look marginal under criteria focused on sustained economic growth.",THE PROGRAM THAT DID NOT FIT DEVELOPMENT,shared_sources/source_gap_hunt/National Security Action Memorandum No. 132.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-004,AST-WRR-USAIDCIA-P01-SUB-NOTE-002-01,WRR-USAIDCIA-P01-SUB-NOTE-002,Kennedy warned that police programs could be neglected because they were a small part of AID.,The ordinary explanation is reasonable: stable civilian policing could support development.,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,2,"NSAM 132, signed February 19, 1962","I am further aware that police programs, as a relatively minor facet of the functions of the aid agency, may have tended to receive little emphasis as a result. Therefore, I would like you to consider various ways and means of giving the police program greater autonomy within AID, if this seems necessary in order to protect it from neglect",https://history.state.gov/historicaldocuments/frus1961-63v08/d72,"He also acknowledged a bureaucratic danger. Police programs were a relatively small part of the aid agency, he wrote, and could be neglected. He asked Hamilton to consider giving them greater autonomy and ordered AID to recommend new emphases through the Special Group (Counter-Insurgency).",THE PROGRAM THAT DID NOT FIT DEVELOPMENT,shared_sources/source_gap_hunt/National Security Action Memorandum No. 132.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-010,AST-WRR-USAIDCIA-P01-SUB-NOTE-002-01,WRR-USAIDCIA-P01-SUB-NOTE-002,"The July 20, 1962 committee called police programs a neglected part of countering subversion and insurgency.",The ordinary explanation is reasonable: stable civilian policing could support development.,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,4,published Foreign Relations memorandum,the U.S. police assistance programs form a very important but neglected part of our intensified effort to help emerging nations counter subversion and insurgency,https://history.state.gov/historicaldocuments/frus1961-63v08/d99,"Then, on July 20, 1962, an interagency committee chaired through the State Department delivered its recommendations. The published Foreign Relations memorandum is short, but the Kennedy Library folder preserves the fuller report and the implementation papers that followed.",THE ARCHITECTURE TAKES SHAPE,shared_sources/source_gap_hunt/Memorandum From the Interagency Committee on Police Assistance Programs to President Kenne.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-003,AST-WRR-USAIDCIA-P01-SUB-NOTE-002-02,WRR-USAIDCIA-P01-SUB-NOTE-002,Kennedy said police programs could appear marginal under economic-development criteria.,The record adds another purpose.,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,2,"NSAM 132, signed February 19, 1962","I recognize that such programs may seem marginal in terms of focusing our energies on those key sectors which will contribute most to sustained economic growth. But I regard them as justified on a different though related basis, i.e., that of contributing to internal security and resisting Communist-supported insurgency",https://history.state.gov/historicaldocuments/frus1961-63v08/d72,"President John F. Kennedy addressed that tension directly in NSAM 132, signed February 19, 1962. His memorandum went to Fowler Hamilton, the administrator of AID. Kennedy said police assistance was a crucial element of the response to Communist “indirect aggression,” even though it could look marginal under criteria focused on sustained economic growth.",THE PROGRAM THAT DID NOT FIT DEVELOPMENT,shared_sources/source_gap_hunt/National Security Action Memorandum No. 132.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-004,AST-WRR-USAIDCIA-P01-SUB-NOTE-002-02,WRR-USAIDCIA-P01-SUB-NOTE-002,Kennedy warned that police programs could be neglected because they were a small part of AID.,The record adds another purpose.,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,2,"NSAM 132, signed February 19, 1962","I am further aware that police programs, as a relatively minor facet of the functions of the aid agency, may have tended to receive little emphasis as a result. Therefore, I would like you to consider various ways and means of giving the police program greater autonomy within AID, if this seems necessary in order to protect it from neglect",https://history.state.gov/historicaldocuments/frus1961-63v08/d72,"He also acknowledged a bureaucratic danger. Police programs were a relatively small part of the aid agency, he wrote, and could be neglected. He asked Hamilton to consider giving them greater autonomy and ordered AID to recommend new emphases through the Special Group (Counter-Insurgency).",THE PROGRAM THAT DID NOT FIT DEVELOPMENT,shared_sources/source_gap_hunt/National Security Action Memorandum No. 132.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-010,AST-WRR-USAIDCIA-P01-SUB-NOTE-002-02,WRR-USAIDCIA-P01-SUB-NOTE-002,"The July 20, 1962 committee called police programs a neglected part of countering subversion and insurgency.",The record adds another purpose.,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,4,published Foreign Relations memorandum,the U.S. police assistance programs form a very important but neglected part of our intensified effort to help emerging nations counter subversion and insurgency,https://history.state.gov/historicaldocuments/frus1961-63v08/d99,"Then, on July 20, 1962, an interagency committee chaired through the State Department delivered its recommendations. The published Foreign Relations memorandum is short, but the Kennedy Library folder preserves the fuller report and the implementation papers that followed.",THE ARCHITECTURE TAKES SHAPE,shared_sources/source_gap_hunt/Memorandum From the Interagency Committee on Police Assistance Programs to President Kenne.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-003,AST-WRR-USAIDCIA-P01-SUB-NOTE-002-03,WRR-USAIDCIA-P01-SUB-NOTE-002,Kennedy said police programs could appear marginal under economic-development criteria.,Kennedy said police programs could appear marginal under economic-development criteria.,DOCUMENTED_FACT,SUPPORTED,DIRECT,2,"NSAM 132, signed February 19, 1962","I recognize that such programs may seem marginal in terms of focusing our energies on those key sectors which will contribute most to sustained economic growth. But I regard them as justified on a different though related basis, i.e., that of contributing to internal security and resisting Communist-supported insurgency",https://history.state.gov/historicaldocuments/frus1961-63v08/d72,"President John F. Kennedy addressed that tension directly in NSAM 132, signed February 19, 1962. His memorandum went to Fowler Hamilton, the administrator of AID. Kennedy said police assistance was a crucial element of the response to Communist “indirect aggression,” even though it could look marginal under criteria focused on sustained economic growth.",THE PROGRAM THAT DID NOT FIT DEVELOPMENT,shared_sources/source_gap_hunt/National Security Action Memorandum No. 132.extracted.txt,CURRENT_PART,NO,Sentence-level deterministic evidence mapping.
CLM-USAIDCIA-P01-004,AST-WRR-USAIDCIA-P01-SUB-NOTE-002-04,WRR-USAIDCIA-P01-SUB-NOTE-002,Kennedy warned that police programs could be neglected because they were a small part of AID.,Kennedy warned that police programs could be neglected because they were a small part of AID.,DOCUMENTED_FACT,SUPPORTED,DIRECT,2,"NSAM 132, signed February 19, 1962","I am further aware that police programs, as a relatively minor facet of the functions of the aid agency, may have tended to receive little emphasis as a result. Therefore, I would like you to consider various ways and means of giving the police program greater autonomy within AID, if this seems necessary in order to protect it from neglect",https://history.state.gov/historicaldocuments/frus1961-63v08/d72,"He also acknowledged a bureaucratic danger. Police programs were a relatively small part of the aid agency, he wrote, and could be neglected. He asked Hamilton to consider giving them greater autonomy and ordered AID to recommend new emphases through the Special Group (Counter-Insurgency).",THE PROGRAM THAT DID NOT FIT DEVELOPMENT,shared_sources/source_gap_hunt/National Security Action Memorandum No. 132.extracted.txt,CURRENT_PART,NO,Sentence-level deterministic evidence mapping.
CLM-USAIDCIA-P01-010,AST-WRR-USAIDCIA-P01-SUB-NOTE-002-05,WRR-USAIDCIA-P01-SUB-NOTE-002,"The July 20, 1962 committee called police programs a neglected part of countering subversion and insurgency.","The July 20, 1962 committee called police programs a neglected part of countering subversion and insurgency.",DOCUMENTED_FACT,SUPPORTED,DIRECT,4,published Foreign Relations memorandum,the U.S. police assistance programs form a very important but neglected part of our intensified effort to help emerging nations counter subversion and insurgency,https://history.state.gov/historicaldocuments/frus1961-63v08/d99,"Then, on July 20, 1962, an interagency committee chaired through the State Department delivered its recommendations. The published Foreign Relations memorandum is short, but the Kennedy Library folder preserves the fuller report and the implementation papers that followed.",THE ARCHITECTURE TAKES SHAPE,shared_sources/source_gap_hunt/Memorandum From the Interagency Committee on Police Assistance Programs to President Kenne.extracted.txt,CURRENT_PART,NO,Sentence-level deterministic evidence mapping.
CLM-USAIDCIA-P01-003,AST-WRR-USAIDCIA-P01-SUB-NOTE-002-06,WRR-USAIDCIA-P01-SUB-NOTE-002,Kennedy said police programs could appear marginal under economic-development criteria.,The interesting question is not whether the memo exists.,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,2,"NSAM 132, signed February 19, 1962","I recognize that such programs may seem marginal in terms of focusing our energies on those key sectors which will contribute most to sustained economic growth. But I regard them as justified on a different though related basis, i.e., that of contributing to internal security and resisting Communist-supported insurgency",https://history.state.gov/historicaldocuments/frus1961-63v08/d72,"President John F. Kennedy addressed that tension directly in NSAM 132, signed February 19, 1962. His memorandum went to Fowler Hamilton, the administrator of AID. Kennedy said police assistance was a crucial element of the response to Communist “indirect aggression,” even though it could look marginal under criteria focused on sustained economic growth.",THE PROGRAM THAT DID NOT FIT DEVELOPMENT,shared_sources/source_gap_hunt/National Security Action Memorandum No. 132.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-004,AST-WRR-USAIDCIA-P01-SUB-NOTE-002-06,WRR-USAIDCIA-P01-SUB-NOTE-002,Kennedy warned that police programs could be neglected because they were a small part of AID.,The interesting question is not whether the memo exists.,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,2,"NSAM 132, signed February 19, 1962","I am further aware that police programs, as a relatively minor facet of the functions of the aid agency, may have tended to receive little emphasis as a result. Therefore, I would like you to consider various ways and means of giving the police program greater autonomy within AID, if this seems necessary in order to protect it from neglect",https://history.state.gov/historicaldocuments/frus1961-63v08/d72,"He also acknowledged a bureaucratic danger. Police programs were a relatively small part of the aid agency, he wrote, and could be neglected. He asked Hamilton to consider giving them greater autonomy and ordered AID to recommend new emphases through the Special Group (Counter-Insurgency).",THE PROGRAM THAT DID NOT FIT DEVELOPMENT,shared_sources/source_gap_hunt/National Security Action Memorandum No. 132.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-010,AST-WRR-USAIDCIA-P01-SUB-NOTE-002-06,WRR-USAIDCIA-P01-SUB-NOTE-002,"The July 20, 1962 committee called police programs a neglected part of countering subversion and insurgency.",The interesting question is not whether the memo exists.,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,4,published Foreign Relations memorandum,the U.S. police assistance programs form a very important but neglected part of our intensified effort to help emerging nations counter subversion and insurgency,https://history.state.gov/historicaldocuments/frus1961-63v08/d99,"Then, on July 20, 1962, an interagency committee chaired through the State Department delivered its recommendations. The published Foreign Relations memorandum is short, but the Kennedy Library folder preserves the fuller report and the implementation papers that followed.",THE ARCHITECTURE TAKES SHAPE,shared_sources/source_gap_hunt/Memorandum From the Interagency Committee on Police Assistance Programs to President Kenne.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-003,AST-WRR-USAIDCIA-P01-SUB-NOTE-002-07,WRR-USAIDCIA-P01-SUB-NOTE-002,Kennedy said police programs could appear marginal under economic-development criteria.,It is why this mission was placed inside the aid system—and where policymakers drew the covert boundary.,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,2,"NSAM 132, signed February 19, 1962","I recognize that such programs may seem marginal in terms of focusing our energies on those key sectors which will contribute most to sustained economic growth. But I regard them as justified on a different though related basis, i.e., that of contributing to internal security and resisting Communist-supported insurgency",https://history.state.gov/historicaldocuments/frus1961-63v08/d72,"President John F. Kennedy addressed that tension directly in NSAM 132, signed February 19, 1962. His memorandum went to Fowler Hamilton, the administrator of AID. Kennedy said police assistance was a crucial element of the response to Communist “indirect aggression,” even though it could look marginal under criteria focused on sustained economic growth.",THE PROGRAM THAT DID NOT FIT DEVELOPMENT,shared_sources/source_gap_hunt/National Security Action Memorandum No. 132.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-004,AST-WRR-USAIDCIA-P01-SUB-NOTE-002-07,WRR-USAIDCIA-P01-SUB-NOTE-002,Kennedy warned that police programs could be neglected because they were a small part of AID.,It is why this mission was placed inside the aid system—and where policymakers drew the covert boundary.,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,2,"NSAM 132, signed February 19, 1962","I am further aware that police programs, as a relatively minor facet of the functions of the aid agency, may have tended to receive little emphasis as a result. Therefore, I would like you to consider various ways and means of giving the police program greater autonomy within AID, if this seems necessary in order to protect it from neglect",https://history.state.gov/historicaldocuments/frus1961-63v08/d72,"He also acknowledged a bureaucratic danger. Police programs were a relatively small part of the aid agency, he wrote, and could be neglected. He asked Hamilton to consider giving them greater autonomy and ordered AID to recommend new emphases through the Special Group (Counter-Insurgency).",THE PROGRAM THAT DID NOT FIT DEVELOPMENT,shared_sources/source_gap_hunt/National Security Action Memorandum No. 132.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-010,AST-WRR-USAIDCIA-P01-SUB-NOTE-002-07,WRR-USAIDCIA-P01-SUB-NOTE-002,"The July 20, 1962 committee called police programs a neglected part of countering subversion and insurgency.",It is why this mission was placed inside the aid system—and where policymakers drew the covert boundary.,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,4,published Foreign Relations memorandum,the U.S. police assistance programs form a very important but neglected part of our intensified effort to help emerging nations counter subversion and insurgency,https://history.state.gov/historicaldocuments/frus1961-63v08/d99,"Then, on July 20, 1962, an interagency committee chaired through the State Department delivered its recommendations. The published Foreign Relations memorandum is short, but the Kennedy Library folder preserves the fuller report and the implementation papers that followed.",THE ARCHITECTURE TAKES SHAPE,shared_sources/source_gap_hunt/Memorandum From the Interagency Committee on Police Assistance Programs to President Kenne.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-008,AST-WRR-USAIDCIA-P01-SUB-NOTE-003-01,WRR-USAIDCIA-P01-SUB-NOTE-003,NSAM 162 directed CIA and AID to maintain personnel with paramilitary skills for crisis areas.,The founding directive acknowledged “covert aspects” without mapping them.,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,3,NSAM 162,CIA and AID will take action to insure that adequate qualified personnel with paramilitary skills are available. Periodic reports of progress to achieve this objective will be submitted to the Special Group (Counterinsurgency) by CIA and AID,https://history.state.gov/historicaldocuments/frus1961-63v08/d91,"CIA was not absent from the architecture. The director of Central Intelligence received NSAM 177 alongside State, Defense, Justice and AID. Yet receiving the memorandum is not the same as owning every program it created. To understand CIA's operational role, we need the records that describe actual liaison, training and recruitment—not a slogan imposed on a document.",THE ORDER WITH THE EXCEPTION,shared_sources/source_gap_hunt/National Security Action Memorandum No. 162.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-016,AST-WRR-USAIDCIA-P01-SUB-NOTE-003-01,WRR-USAIDCIA-P01-SUB-NOTE-003,The committee assigned AID operating and funding responsibility except for covert aspects and selected Defense programs.,The founding directive acknowledged “covert aspects” without mapping them.,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,4,published Foreign Relations memorandum,"That AID be charged with operating and funding responsibility for all such programs, except for their covert aspects and for those programs which the Administrator of AID decides should be carried out by the Department of Defense",https://history.state.gov/historicaldocuments/frus1961-63v08/d99,"The third paragraph charged AID's administrator with coordination and vigorous leadership. The fourth went further: AID received operating and funding responsibility for the programs, apart from those assigned to Defense—and apart from their covert aspects.",THE ORDER WITH THE EXCEPTION,shared_sources/source_gap_hunt/Memorandum From the Interagency Committee on Police Assistance Programs to President Kenne.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-017,AST-WRR-USAIDCIA-P01-SUB-NOTE-003-01,WRR-USAIDCIA-P01-SUB-NOTE-003,The committee recommended a dedicated AID police office.,The founding directive acknowledged “covert aspects” without mapping them.,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,4,published Foreign Relations memorandum,"That to carry out its responsibilities, AID establish an office specifically charged with police matters, staffed with sufficient qualified personnel to: (a) provide centralized professional and technical planning guidance to the country teams, police missions and State and AID regional bureaus; (b) provide professional and technical guidance and professional and technical supervision in implementing programs; (c) establish and supervise training requirements for U.S. police technicians, and standards of evaluating professional competence; (d) to conduct surveys and program evaluations; (e) to provide an essential repository of technical knowledge based on research in the latest techniques of controlling subversion and mass violence; that AID appoint a senior professional to head this office, responsible to the Special Assistant-Internal Defense with direct access to the Deputy Administrator; that while line responsibility for AID police programs remains with each regional AID bureau, sufficient professional personnel should be assigned to the new Office to provide the centralized staff support outlined above",https://history.state.gov/historicaldocuments/frus1961-63v08/d99,The institutional design is easiest to see in paragraph five. AID was ordered to establish an office specifically charged with police matters.,WHAT THE NEW OFFICE WAS BUILT TO DO,shared_sources/source_gap_hunt/Memorandum From the Interagency Committee on Police Assistance Programs to President Kenne.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-008,AST-WRR-USAIDCIA-P01-SUB-NOTE-003-03,WRR-USAIDCIA-P01-SUB-NOTE-003,NSAM 162 directed CIA and AID to maintain personnel with paramilitary skills for crisis areas.,NSAM 162 directed CIA and AID to maintain personnel with paramilitary skills for crisis areas.,DOCUMENTED_FACT,SUPPORTED,DIRECT,3,NSAM 162,CIA and AID will take action to insure that adequate qualified personnel with paramilitary skills are available. Periodic reports of progress to achieve this objective will be submitted to the Special Group (Counterinsurgency) by CIA and AID,https://history.state.gov/historicaldocuments/frus1961-63v08/d91,"CIA was not absent from the architecture. The director of Central Intelligence received NSAM 177 alongside State, Defense, Justice and AID. Yet receiving the memorandum is not the same as owning every program it created. To understand CIA's operational role, we need the records that describe actual liaison, training and recruitment—not a slogan imposed on a document.",THE ORDER WITH THE EXCEPTION,shared_sources/source_gap_hunt/National Security Action Memorandum No. 162.extracted.txt,CURRENT_PART,NO,Sentence-level deterministic evidence mapping.
CLM-USAIDCIA-P01-016,AST-WRR-USAIDCIA-P01-SUB-NOTE-003-04,WRR-USAIDCIA-P01-SUB-NOTE-003,The committee assigned AID operating and funding responsibility except for covert aspects and selected Defense programs.,The committee assigned AID operating and funding responsibility except for covert aspects and selected Defense programs.,DOCUMENTED_FACT,SUPPORTED,DIRECT,4,published Foreign Relations memorandum,"That AID be charged with operating and funding responsibility for all such programs, except for their covert aspects and for those programs which the Administrator of AID decides should be carried out by the Department of Defense",https://history.state.gov/historicaldocuments/frus1961-63v08/d99,"The third paragraph charged AID's administrator with coordination and vigorous leadership. The fourth went further: AID received operating and funding responsibility for the programs, apart from those assigned to Defense—and apart from their covert aspects.",THE ORDER WITH THE EXCEPTION,shared_sources/source_gap_hunt/Memorandum From the Interagency Committee on Police Assistance Programs to President Kenne.extracted.txt,CURRENT_PART,NO,Sentence-level deterministic evidence mapping.
CLM-USAIDCIA-P01-017,AST-WRR-USAIDCIA-P01-SUB-NOTE-003-05,WRR-USAIDCIA-P01-SUB-NOTE-003,The committee recommended a dedicated AID police office.,The committee recommended a dedicated AID police office.,DOCUMENTED_FACT,SUPPORTED,DIRECT,4,published Foreign Relations memorandum,"That to carry out its responsibilities, AID establish an office specifically charged with police matters, staffed with sufficient qualified personnel to: (a) provide centralized professional and technical planning guidance to the country teams, police missions and State and AID regional bureaus; (b) provide professional and technical guidance and professional and technical supervision in implementing programs; (c) establish and supervise training requirements for U.S. police technicians, and standards of evaluating professional competence; (d) to conduct surveys and program evaluations; (e) to provide an essential repository of technical knowledge based on research in the latest techniques of controlling subversion and mass violence; that AID appoint a senior professional to head this office, responsible to the Special Assistant-Internal Defense with direct access to the Deputy Administrator; that while line responsibility for AID police programs remains with each regional AID bureau, sufficient professional personnel should be assigned to the new Office to provide the centralized staff support outlined above",https://history.state.gov/historicaldocuments/frus1961-63v08/d99,The institutional design is easiest to see in paragraph five. AID was ordered to establish an office specifically charged with police matters.,WHAT THE NEW OFFICE WAS BUILT TO DO,shared_sources/source_gap_hunt/Memorandum From the Interagency Committee on Police Assistance Programs to President Kenne.extracted.txt,CURRENT_PART,NO,Sentence-level deterministic evidence mapping.
CLM-USAIDCIA-P01-008,AST-WRR-USAIDCIA-P01-SUB-NOTE-003-06,WRR-USAIDCIA-P01-SUB-NOTE-003,NSAM 162 directed CIA and AID to maintain personnel with paramilitary skills for crisis areas.,The interesting question is not whether the memo exists.,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,3,NSAM 162,CIA and AID will take action to insure that adequate qualified personnel with paramilitary skills are available. Periodic reports of progress to achieve this objective will be submitted to the Special Group (Counterinsurgency) by CIA and AID,https://history.state.gov/historicaldocuments/frus1961-63v08/d91,"CIA was not absent from the architecture. The director of Central Intelligence received NSAM 177 alongside State, Defense, Justice and AID. Yet receiving the memorandum is not the same as owning every program it created. To understand CIA's operational role, we need the records that describe actual liaison, training and recruitment—not a slogan imposed on a document.",THE ORDER WITH THE EXCEPTION,shared_sources/source_gap_hunt/National Security Action Memorandum No. 162.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-016,AST-WRR-USAIDCIA-P01-SUB-NOTE-003-06,WRR-USAIDCIA-P01-SUB-NOTE-003,The committee assigned AID operating and funding responsibility except for covert aspects and selected Defense programs.,The interesting question is not whether the memo exists.,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,4,published Foreign Relations memorandum,"That AID be charged with operating and funding responsibility for all such programs, except for their covert aspects and for those programs which the Administrator of AID decides should be carried out by the Department of Defense",https://history.state.gov/historicaldocuments/frus1961-63v08/d99,"The third paragraph charged AID's administrator with coordination and vigorous leadership. The fourth went further: AID received operating and funding responsibility for the programs, apart from those assigned to Defense—and apart from their covert aspects.",THE ORDER WITH THE EXCEPTION,shared_sources/source_gap_hunt/Memorandum From the Interagency Committee on Police Assistance Programs to President Kenne.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
CLM-USAIDCIA-P01-017,AST-WRR-USAIDCIA-P01-SUB-NOTE-003-06,WRR-USAIDCIA-P01-SUB-NOTE-003,The committee recommended a dedicated AID police office.,The interesting question is not whether the memo exists.,STRONG_INFERENCE,INFERENCE_SUPPORTED,INFERENTIAL,4,published Foreign Relations memorandum,"That to carry out its responsibilities, AID establish an office specifically charged with police matters, staffed with sufficient qualified personnel to: (a) provide centralized professional and technical planning guidance to the country teams, police missions and State and AID regional bureaus; (b) provide professional and technical guidance and professional and technical supervision in implementing programs; (c) establish and supervise training requirements for U.S. police technicians, and standards of evaluating professional competence; (d) to conduct surveys and program evaluations; (e) to provide an essential repository of technical knowledge based on research in the latest techniques of controlling subversion and mass violence; that AID appoint a senior professional to head this office, responsible to the Special Assistant-Internal Defense with direct access to the Deputy Administrator; that while line responsibility for AID police programs remains with each regional AID bureau, sufficient professional personnel should be assigned to the new Office to provide the centralized staff support outlined above",https://history.state.gov/historicaldocuments/frus1961-63v08/d99,The institutional design is easiest to see in paragraph five. AID was ordered to establish an office specifically charged with police matters.,WHAT THE NEW OFFICE WAS BUILT TO DO,shared_sources/source_gap_hunt/Memorandum From the Interagency Committee on Police Assistance Programs to President Kenne.extracted.txt,CURRENT_PART,YES,Synthetic language mapped to underlying claims.
